scenario,ewoc,burn_in,simulation,true_mtd,closest_target_dose,selected_mtd,selected_without_final_ewoc,ewoc_final_downshift,additional_duration_weeks,total_duration_weeks,stopped_early,n_total,n_new,n_acute_tox,n_subacute_tox,any_acute_tox,any_subacute_tox,n_above_true_mtd,pct_above_true_mtd,n_L0,n_L1,n_L2,n_L3,n_L4,n_new_L0,n_new_L1,n_new_L2,n_new_L3,n_new_L4
Acute high,EWOC during + final,False,162,2,3,2,3,1,96.0,120.0,False,30,24,5,3,True,True,12,40.0,0,6,12,9,3,0,0,12,9,3
Acute high,EWOC during + final,False,163,2,3,2,2,0,96.0,120.0,False,30,24,5,5,True,True,3,10.0,0,9,18,3,0,0,3,18,3,0
Acute high,EWOC during + final,False,164,2,3,2,2,0,96.0,120.0,False,30,24,6,1,True,True,9,30.0,0,9,12,9,0,0,3,12,9,0
Acute high,EWOC during + final,False,165,2,3,2,2,0,96.0,120.0,False,30,24,5,1,True,True,0,0.0,0,12,18,0,0,0,6,18,0,0
Acute high,EWOC during + final,False,166,2,3,3,3,0,96.0,120.0,False,30,24,2,2,True,True,3,10.0,0,6,21,3,0,0,0,21,3,0
Acute high,EWOC during + final,False,167,2,3,1,2,1,96.0,120.0,False,30,24,7,2,True,True,6,20.0,0,12,12,6,0,0,6,12,6,0
Acute high,EWOC during + final,False,168,2,3,2,2,0,96.0,120.0,False,30,24,6,2,True,True,3,10.0,0,6,21,3,0,0,0,21,3,0
Acute high,EWOC during + final,False,169,2,3,2,3,1,96.0,120.0,False,30,24,3,2,True,True,3,10.0,0,6,21,3,0,0,0,21,3,0
Acute high,EWOC during + final,False,170,2,3,2,3,1,96.0,120.0,False,30,24,3,2,True,True,6,20.0,0,6,18,6,0,0,0,18,6,0
Acute high,EWOC during + final,False,171,2,3,2,2,0,96.0,120.0,False,30,24,6,1,True,True,9,30.0,0,9,12,9,0,0,3,12,9,0
Acute high,EWOC during + final,False,172,2,3,2,2,0,96.0,120.0,False,30,24,4,0,True,False,0,0.0,0,24,6,0,0,0,18,6,0,0
Acute high,EWOC during + final,False,173,2,3,2,3,1,96.0,120.0,False,30,24,4,2,True,True,21,70.0,0,6,3,21,0,0,0,3,21,0
Acute high,EWOC during + final,False,174,2,3,2,3,1,96.0,120.0,False,30,24,3,4,True,True,9,30.0,0,6,15,9,0,0,0,15,9,0
Acute high,EWOC during + final,False,175,2,3,1,2,1,96.0,120.0,False,30,24,6,3,True,True,3,10.0,0,15,12,3,0,0,9,12,3,0
Acute high,EWOC during + final,False,176,2,3,2,2,0,96.0,120.0,False,30,24,4,1,True,True,0,0.0,0,9,21,0,0,0,3,21,0,0
Acute high,EWOC during + final,False,177,2,3,2,2,0,96.0,120.0,False,30,24,4,4,True,True,3,10.0,0,6,21,3,0,0,0,21,3,0
Acute high,EWOC during + final,False,178,2,3,2,2,0,96.0,120.0,False,30,24,4,2,True,True,0,0.0,0,9,21,0,0,0,3,21,0,0
Acute high,EWOC during + final,False,179,2,3,2,2,0,96.0,120.0,False,30,24,3,2,True,True,0,0.0,0,9,21,0,0,0,3,21,0,0
Acute high,EWOC during + final,False,180,2,3,2,2,0,96.0,120.0,False,30,24,6,1,True,True,6,20.0,0,12,12,6,0,0,6,12,6,0
Acute high,EWOC during + final,False,181,2,3,2,2,0,96.0,120.0,False,30,24,4,1,True,True,3,10.0,0,15,12,3,0,0,9,12,3,0
Acute high,EWOC during + final,False,182,2,3,2,3,1,96.0,120.0,False,30,24,3,2,True,True,3,10.0,0,6,21,3,0,0,0,21,3,0
Acute high,EWOC during + final,False,183,2,3,3,4,1,96.0,120.0,False,30,24,1,3,True,True,21,70.0,0,6,3,18,3,0,0,3,18,3
Acute high,EWOC during + final,False,184,2,3,3,3,0,96.0,120.0,False,30,24,4,3,True,True,21,70.0,0,6,3,15,6,0,0,3,15,6
Acute high,EWOC during + final,False,185,2,3,2,2,0,96.0,120.0,False,30,24,5,2,True,True,3,10.0,0,6,21,3,0,0,0,21,3,0
Acute high,EWOC during + final,False,186,2,3,1,2,1,96.0,120.0,False,30,24,6,3,True,True,0,0.0,0,6,24,0,0,0,0,24,0,0
Acute high,EWOC during + final,False,187,2,3,2,2,0,96.0,120.0,False,30,24,5,2,True,True,6,20.0,0,6,18,6,0,0,0,18,6,0
Acute high,EWOC during + final,False,188,2,3,2,3,1,96.0,120.0,False,30,24,4,4,True,True,3,10.0,0,6,21,3,0,0,0,21,3,0
Acute high,EWOC during + final,False,189,2,3,2,2,0,96.0,120.0,False,30,24,3,1,True,True,0,0.0,0,9,21,0,0,0,3,21,0,0
Acute high,EWOC during + final,False,190,2,3,2,2,0,96.0,120.0,False,30,24,3,2,True,True,0,0.0,0,6,24,0,0,0,0,24,0,0
Acute high,EWOC during + final,False,191,2,3,3,3,0,96.0,120.0,False,30,24,4,5,True,True,21,70.0,0,6,3,18,3,0,0,3,18,3
Acute high,EWOC during + final,False,192,2,3,2,2,0,96.0,120.0,False,30,24,3,4,True,True,0,0.0,0,15,15,0,0,0,9,15,0,0
Acute high,EWOC during + final,False,193,2,3,2,3,1,96.0,120.0,False,30,24,4,1,True,True,9,30.0,0,6,15,9,0,0,0,15,9,0
Acute high,EWOC during + final,False,194,2,3,2,2,0,96.0,120.0,False,30,24,5,2,True,True,9,30.0,0,6,15,9,0,0,0,15,9,0
Acute high,EWOC during + final,False,195,2,3,2,2,0,96.0,120.0,False,30,24,6,2,True,True,12,40.0,0,6,12,12,0,0,0,12,12,0
Acute high,EWOC during + final,False,196,2,3,2,3,1,96.0,120.0,False,30,24,3,7,True,True,6,20.0,0,6,18,6,0,0,0,18,6,0
Acute high,EWOC during + final,False,197,2,3,3,3,0,96.0,120.0,False,30,24,2,0,True,False,3,10.0,0,6,21,3,0,0,0,21,3,0
Acute high,EWOC during + final,False,198,2,3,2,3,1,96.0,120.0,False,30,24,4,1,True,True,3,10.0,0,6,21,3,0,0,0,21,3,0
Acute high,EWOC during + final,False,199,2,3,2,2,0,96.0,120.0,False,30,24,5,2,True,True,6,20.0,0,6,18,6,0,0,0,18,6,0
Acute high,EWOC during + final,False,200,2,3,2,3,1,96.0,120.0,False,30,24,4,2,True,True,6,20.0,0,6,18,6,0,0,0,18,6,0
Acute high,EWOC final only,True,1,2,3,1,2,1,96.0,120.0,False,30,24,6,1,True,True,0,0.0,0,6,24,0,0,0,0,24,0,0
Acute high,EWOC final only,True,2,2,3,3,3,0,96.0,120.0,False,30,24,4,4,True,True,18,60.0,0,6,6,12,6,0,0,6,12,6
Acute high,EWOC final only,True,3,2,3,2,2,0,96.0,120.0,False,30,24,8,5,True,True,20,66.66666666666667,0,6,4,13,7,0,0,4,13,7
Acute high,EWOC final only,True,4,2,3,2,3,1,96.0,120.0,False,30,24,4,3,True,True,3,10.0,0,6,21,3,0,0,0,21,3,0
Acute high,EWOC final only,True,5,2,3,2,3,1,96.0,120.0,False,30,24,5,3,True,True,19,63.333333333333336,0,6,5,10,9,0,0,5,10,9
Acute high,EWOC final only,True,6,2,3,1,2,1,96.0,120.0,False,30,24,6,1,True,True,0,0.0,0,12,18,0,0,0,6,18,0,0
Acute high,EWOC final only,True,7,2,3,2,2,0,96.0,120.0,False,30,24,3,2,True,True,0,0.0,0,15,15,0,0,0,9,15,0,0
Acute high,EWOC final only,True,8,2,3,2,2,0,96.0,120.0,False,30,24,6,3,True,True,14,46.666666666666664,0,6,10,11,3,0,0,10,11,3
Acute high,EWOC final only,True,9,2,3,3,4,1,96.0,120.0,False,30,24,4,3,True,True,21,70.0,0,6,3,12,9,0,0,3,12,9
Acute high,EWOC final only,True,10,2,3,1,1,0,96.0,120.0,False,30,24,7,1,True,True,3,10.0,0,9,18,3,0,0,3,18,3,0
Acute high,EWOC final only,True,11,2,3,2,3,1,96.0,120.0,False,30,24,7,3,True,True,20,66.66666666666667,0,6,4,11,9,0,0,4,11,9
Acute high,EWOC final only,True,12,2,3,2,3,1,96.0,120.0,False,30,24,6,3,True,True,19,63.333333333333336,0,6,5,7,12,0,0,5,7,12
Acute high,EWOC final only,True,13,2,3,2,3,1,96.0,120.0,False,30,24,5,2,True,True,14,46.666666666666664,0,6,10,14,0,0,0,10,14,0
Acute high,EWOC final only,True,14,2,3,2,3,1,96.0,120.0,False,30,24,4,5,True,True,20,66.66666666666667,0,6,4,20,0,0,0,4,20,0
Acute high,EWOC final only,True,15,2,3,3,4,1,96.0,120.0,False,30,24,3,3,True,True,19,63.333333333333336,0,6,5,5,14,0,0,5,5,14
Acute high,EWOC final only,True,16,2,3,2,2,0,96.0,120.0,False,30,24,6,1,True,True,17,56.666666666666664,0,6,7,17,0,0,0,7,17,0
Acute high,EWOC final only,True,17,2,3,1,2,1,96.0,120.0,False,30,24,6,0,True,False,0,0.0,0,12,18,0,0,0,6,18,0,0
Acute high,EWOC final only,True,18,2,3,1,1,0,96.0,120.0,False,30,24,8,0,True,False,0,0.0,0,9,21,0,0,0,3,21,0,0
Acute high,EWOC final only,True,19,2,3,2,3,1,96.0,120.0,False,30,24,4,1,True,True,15,50.0,0,6,9,15,0,0,0,9,15,0
Acute high,EWOC final only,True,20,2,3,2,3,1,96.0,120.0,False,30,24,3,1,True,True,3,10.0,0,6,21,3,0,0,0,21,3,0
Acute high,EWOC final only,True,21,2,3,2,3,1,96.0,120.0,False,30,24,5,3,True,True,18,60.0,0,6,6,18,0,0,0,6,18,0
Acute high,EWOC final only,True,22,2,3,3,4,1,96.0,120.0,False,30,24,3,5,True,True,19,63.333333333333336,0,6,5,10,9,0,0,5,10,9
Acute high,EWOC final only,True,23,2,3,1,2,1,96.0,120.0,False,30,24,6,1,True,True,0,0.0,0,9,21,0,0,0,3,21,0,0
Acute high,EWOC final only,True,24,2,3,2,3,1,96.0,120.0,False,30,24,4,4,True,True,20,66.66666666666667,0,6,4,20,0,0,0,4,20,0
Acute high,EWOC final only,True,25,2,3,2,3,1,96.0,120.0,False,30,24,6,2,True,True,21,70.0,0,6,3,21,0,0,0,3,21,0
Acute high,EWOC final only,True,26,2,3,1,1,0,96.0,120.0,False,30,24,7,2,True,True,0,0.0,0,12,18,0,0,0,6,18,0,0
Acute high,EWOC final only,True,27,2,3,3,4,1,96.0,120.0,False,30,24,4,4,True,True,21,70.0,0,6,3,13,8,0,0,3,13,8
Acute high,EWOC final only,True,28,2,3,2,3,1,96.0,120.0,False,30,24,5,1,True,True,14,46.666666666666664,0,6,10,14,0,0,0,10,14,0
Acute high,EWOC final only,True,29,2,3,1,1,0,96.0,120.0,False,30,24,9,1,True,True,6,20.0,0,12,12,6,0,0,6,12,6,0
Acute high,EWOC final only,True,30,2,3,2,3,1,96.0,120.0,False,30,24,4,2,True,True,15,50.0,0,6,9,15,0,0,0,9,15,0
Acute high,EWOC final only,True,31,2,3,3,3,0,96.0,120.0,False,30,24,3,1,True,True,15,50.0,0,6,9,15,0,0,0,9,15,0
Acute high,EWOC final only,True,32,2,3,2,2,0,96.0,120.0,False,30,24,5,0,True,False,6,20.0,0,6,18,6,0,0,0,18,6,0
Acute high,EWOC final only,True,33,2,3,2,2,0,96.0,120.0,False,30,24,5,1,True,True,6,20.0,0,6,18,6,0,0,0,18,6,0
Acute high,EWOC final only,True,34,2,3,3,3,0,96.0,120.0,False,30,24,3,2,True,True,18,60.0,0,6,6,18,0,0,0,6,18,0
Acute high,EWOC final only,True,35,2,3,2,2,0,96.0,120.0,False,30,24,5,1,True,True,12,40.0,0,6,12,12,0,0,0,12,12,0
Acute high,EWOC final only,True,36,2,3,2,2,0,96.0,120.0,False,30,24,6,5,True,True,19,63.333333333333336,0,6,5,19,0,0,0,5,19,0
Acute high,EWOC final only,True,37,2,3,1,2,1,96.0,120.0,False,30,24,7,0,True,False,6,20.0,0,6,18,6,0,0,0,18,6,0
Acute high,EWOC final only,True,38,2,3,2,3,1,96.0,120.0,False,30,24,4,4,True,True,15,50.0,0,6,9,15,0,0,0,9,15,0
Acute high,EWOC final only,True,39,2,3,3,3,0,96.0,120.0,False,30,24,2,2,True,True,9,30.0,0,6,15,9,0,0,0,15,9,0
Acute high,EWOC final only,True,40,2,3,2,3,1,96.0,120.0,False,30,24,6,3,True,True,21,70.0,0,6,3,9,12,0,0,3,9,12
Acute high,EWOC final only,True,41,2,3,2,3,1,96.0,120.0,False,30,24,5,2,True,True,21,70.0,0,6,3,13,8,0,0,3,13,8
Acute high,EWOC final only,True,42,2,3,3,4,1,96.0,120.0,False,30,24,3,3,True,True,19,63.333333333333336,0,6,5,7,12,0,0,5,7,12
Acute high,EWOC final only,True,43,2,3,4,4,0,96.0,120.0,False,30,24,2,3,True,True,21,70.0,0,6,3,6,15,0,0,3,6,15
Acute high,EWOC final only,True,44,2,3,3,3,0,96.0,120.0,False,30,24,4,4,True,True,21,70.0,0,6,3,15,6,0,0,3,15,6
Acute high,EWOC final only,True,45,2,3,2,3,1,96.0,120.0,False,30,24,4,3,True,True,19,63.333333333333336,0,6,5,16,3,0,0,5,16,3
Acute high,EWOC final only,True,46,2,3,2,3,1,96.0,120.0,False,30,24,5,3,True,True,20,66.66666666666667,0,6,4,14,6,0,0,4,14,6
Acute high,EWOC final only,True,47,2,3,2,2,0,96.0,120.0,False,30,24,6,3,True,True,12,40.0,0,6,12,12,0,0,0,12,12,0
Acute high,EWOC final only,True,48,2,3,3,4,1,96.0,120.0,False,30,24,4,1,True,True,17,56.666666666666664,0,6,7,6,11,0,0,7,6,11
Acute high,EWOC final only,True,49,2,3,3,4,1,96.0,120.0,False,30,24,3,2,True,True,15,50.0,0,6,9,9,6,0,0,9,9,6
Acute high,EWOC final only,True,50,2,3,1,1,0,96.0,120.0,False,30,24,6,2,True,True,0,0.0,0,24,6,0,0,0,18,6,0,0
Acute high,EWOC final only,True,51,2,3,3,4,1,96.0,120.0,False,30,24,3,3,True,True,15,50.0,0,6,9,12,3,0,0,9,12,3
Acute high,EWOC final only,True,52,2,3,2,2,0,96.0,120.0,False,30,24,4,2,True,True,0,0.0,0,9,21,0,0,0,3,21,0,0
Acute high,EWOC final only,True,53,2,3,2,2,0,96.0,120.0,False,30,24,7,0,True,False,20,66.66666666666667,0,6,4,17,3,0,0,4,17,3
Acute high,EWOC final only,True,54,2,3,2,3,1,96.0,120.0,False,30,24,4,2,True,True,19,63.333333333333336,0,6,5,19,0,0,0,5,19,0
Acute high,EWOC final only,True,55,2,3,3,4,1,96.0,120.0,False,30,24,2,2,True,True,19,63.333333333333336,0,6,5,10,9,0,0,5,10,9
Acute high,EWOC final only,True,56,2,3,3,4,1,96.0,120.0,False,30,24,3,5,True,True,19,63.333333333333336,0,6,5,9,10,0,0,5,9,10
Acute high,EWOC final only,True,57,2,3,1,2,1,96.0,120.0,False,30,24,8,2,True,True,9,30.0,0,6,15,9,0,0,0,15,9,0
Acute high,EWOC final only,True,58,2,3,2,2,0,96.0,120.0,False,30,24,7,4,True,True,14,46.666666666666664,0,6,10,14,0,0,0,10,14,0
Acute high,EWOC final only,True,59,2,3,2,2,0,96.0,120.0,False,30,24,3,2,True,True,0,0.0,0,12,18,0,0,0,6,18,0,0
Acute high,EWOC final only,True,60,2,3,2,3,1,96.0,120.0,False,30,24,4,2,True,True,15,50.0,0,6,9,15,0,0,0,9,15,0
Acute high,EWOC final only,True,61,2,3,2,2,0,96.0,120.0,False,30,24,5,2,True,True,0,0.0,0,9,21,0,0,0,3,21,0,0
Acute high,EWOC final only,True,62,2,3,1,2,1,96.0,120.0,False,30,24,8,1,True,True,12,40.0,0,6,12,12,0,0,0,12,12,0
Acute high,EWOC final only,True,63,2,3,2,2,0,96.0,120.0,False,30,24,6,3,True,True,14,46.666666666666664,0,6,10,14,0,0,0,10,14,0
Acute high,EWOC final only,True,64,2,3,2,2,0,96.0,120.0,False,30,24,6,1,True,True,11,36.666666666666664,0,6,13,11,0,0,0,13,11,0
Acute high,EWOC final only,True,65,2,3,2,3,1,96.0,120.0,False,30,24,3,8,True,True,19,63.333333333333336,0,6,5,19,0,0,0,5,19,0
Acute high,EWOC final only,True,66,2,3,3,3,0,96.0,120.0,False,30,24,4,4,True,True,20,66.66666666666667,0,6,4,14,6,0,0,4,14,6
Acute high,EWOC final only,True,67,2,3,2,2,0,96.0,120.0,False,30,24,6,4,True,True,14,46.666666666666664,0,6,10,14,0,0,0,10,14,0
Acute high,EWOC final only,True,68,2,3,1,2,1,96.0,120.0,False,30,24,7,1,True,True,3,10.0,0,9,18,3,0,0,3,18,3,0
Acute high,EWOC final only,True,69,2,3,2,2,0,96.0,120.0,False,30,24,5,2,True,True,0,0.0,0,6,24,0,0,0,0,24,0,0
Acute high,EWOC final only,True,70,2,3,2,3,1,96.0,120.0,False,30,24,4,2,True,True,18,60.0,0,6,6,18,0,0,0,6,18,0
Acute high,EWOC final only,True,71,2,3,3,4,1,96.0,120.0,False,30,24,4,3,True,True,20,66.66666666666667,0,6,4,8,12,0,0,4,8,12
Acute high,EWOC final only,True,72,2,3,2,2,0,96.0,120.0,False,30,24,4,4,True,True,0,0.0,0,6,24,0,0,0,0,24,0,0
Acute high,EWOC final only,True,73,2,3,2,3,1,96.0,120.0,False,30,24,8,7,True,True,21,70.0,0,6,3,3,18,0,0,3,3,18
Acute high,EWOC final only,True,74,2,3,3,3,0,96.0,120.0,False,30,24,2,2,True,True,18,60.0,0,6,6,18,0,0,0,6,18,0
Acute high,EWOC final only,True,75,2,3,2,2,0,96.0,120.0,False,30,24,5,3,True,True,0,0.0,0,6,24,0,0,0,0,24,0,0
Acute high,EWOC final only,True,76,2,3,3,4,1,96.0,120.0,False,30,24,4,6,True,True,20,66.66666666666667,0,6,4,8,12,0,0,4,8,12
Acute high,EWOC final only,True,77,2,3,1,2,1,96.0,120.0,False,30,24,5,1,True,True,0,0.0,0,21,9,0,0,0,15,9,0,0
Acute high,EWOC final only,True,78,2,3,3,4,1,96.0,120.0,False,30,24,4,1,True,True,19,63.333333333333336,0,6,5,5,14,0,0,5,5,14
Acute high,EWOC final only,True,79,2,3,2,3,1,96.0,120.0,False,30,24,5,5,True,True,21,70.0,0,6,3,21,0,0,0,3,21,0
Acute high,EWOC final only,True,80,2,3,2,3,1,96.0,120.0,False,30,24,6,1,True,True,18,60.0,0,6,6,15,3,0,0,6,15,3
Acute high,EWOC final only,True,81,2,3,2,3,1,96.0,120.0,False,30,24,5,4,True,True,15,50.0,0,6,9,9,6,0,0,9,9,6
Acute high,EWOC final only,True,82,2,3,3,4,1,96.0,120.0,False,30,24,4,6,True,True,20,66.66666666666667,0,6,4,11,9,0,0,4,11,9
Acute high,EWOC final only,True,83,2,3,2,2,0,96.0,120.0,False,30,24,5,2,True,True,0,0.0,0,9,21,0,0,0,3,21,0,0
Acute high,EWOC final only,True,84,2,3,2,4,1,96.0,120.0,False,30,24,4,7,True,True,20,66.66666666666667,0,6,4,4,16,0,0,4,4,16
Acute high,EWOC final only,True,85,2,3,2,3,1,96.0,120.0,False,30,24,5,6,True,True,18,60.0,0,6,6,15,3,0,0,6,15,3
Acute high,EWOC final only,True,86,2,3,1,1,0,96.0,120.0,False,30,24,9,1,True,True,9,30.0,0,6,15,9,0,0,0,15,9,0
Acute high,EWOC final only,True,87,2,3,3,3,0,96.0,120.0,False,30,24,5,4,True,True,20,66.66666666666667,0,6,4,10,10,0,0,4,10,10
Acute high,EWOC final only,True,88,2,3,3,4,1,96.0,120.0,False,30,24,2,1,True,True,17,56.666666666666664,0,6,7,3,14,0,0,7,3,14
Acute high,EWOC final only,True,89,2,3,2,2,0,96.0,120.0,False,30,24,6,3,True,True,6,20.0,0,6,18,6,0,0,0,18,6,0
Acute high,EWOC final only,True,90,2,3,2,2,0,96.0,120.0,False,30,24,3,1,True,True,0,0.0,0,6,24,0,0,0,0,24,0,0
Acute high,EWOC final only,True,91,2,3,3,4,1,96.0,120.0,False,30,24,4,4,True,True,20,66.66666666666667,0,6,4,11,9,0,0,4,11,9
Acute high,EWOC final only,True,92,2,3,2,2,0,96.0,120.0,False,30,24,5,1,True,True,0,0.0,0,6,24,0,0,0,0,24,0,0
Acute high,EWOC final only,True,93,2,3,4,4,0,96.0,120.0,False,30,24,2,3,True,True,21,70.0,0,6,3,5,16,0,0,3,5,16
Acute high,EWOC final only,True,94,2,3,1,1,0,96.0,120.0,False,30,24,8,2,True,True,3,10.0,0,6,21,3,0,0,0,21,3,0
Acute high,EWOC final only,True,95,2,3,3,3,0,96.0,120.0,False,30,24,3,0,True,False,18,60.0,0,6,6,18,0,0,0,6,18,0
Acute high,EWOC final only,True,96,2,3,2,3,1,96.0,120.0,False,30,24,3,2,True,True,12,40.0,0,6,12,12,0,0,0,12,12,0
Acute high,EWOC final only,True,97,2,3,3,4,1,96.0,120.0,False,30,24,4,4,True,True,20,66.66666666666667,0,6,4,8,12,0,0,4,8,12
Acute high,EWOC final only,True,98,2,3,2,3,1,96.0,120.0,False,30,24,5,6,True,True,21,70.0,0,6,3,18,3,0,0,3,18,3
Acute high,EWOC final only,True,99,2,3,1,1,0,96.0,120.0,False,30,24,8,0,True,False,0,0.0,0,9,21,0,0,0,3,21,0,0
Acute high,EWOC final only,True,100,2,3,2,3,1,96.0,120.0,False,30,24,4,3,True,True,20,66.66666666666667,0,6,4,17,3,0,0,4,17,3
Acute high,EWOC final only,True,101,2,3,2,3,1,96.0,120.0,False,30,24,5,1,True,True,19,63.333333333333336,0,6,5,19,0,0,0,5,19,0
Acute high,EWOC final only,True,102,2,3,2,2,0,96.0,120.0,False,30,24,6,1,True,True,14,46.666666666666664,0,6,10,14,0,0,0,10,14,0
Acute high,EWOC final only,True,103,2,3,3,4,1,96.0,120.0,False,30,24,3,6,True,True,17,56.666666666666664,0,6,7,3,14,0,0,7,3,14
Acute high,EWOC final only,True,104,2,3,2,2,0,96.0,120.0,False,30,24,5,2,True,True,0,0.0,0,9,21,0,0,0,3,21,0,0
Acute high,EWOC final only,True,105,2,3,2,2,0,96.0,120.0,False,30,24,5,0,True,False,3,10.0,0,6,21,3,0,0,0,21,3,0
Acute high,EWOC final only,True,106,2,3,3,3,0,96.0,120.0,False,30,24,4,4,True,True,19,63.333333333333336,0,6,5,16,3,0,0,5,16,3
Acute high,EWOC final only,True,107,2,3,2,2,0,96.0,120.0,False,30,24,6,2,True,True,9,30.0,0,6,15,9,0,0,0,15,9,0
Acute high,EWOC final only,True,108,2,3,2,2,0,96.0,120.0,False,30,24,5,3,True,True,0,0.0,0,9,21,0,0,0,3,21,0,0
Acute high,EWOC final only,True,109,2,3,2,2,0,96.0,120.0,False,30,24,3,2,True,True,0,0.0,0,12,18,0,0,0,6,18,0,0
Acute high,EWOC final only,True,110,2,3,3,4,1,96.0,120.0,False,30,24,4,4,True,True,21,70.0,0,6,3,4,17,0,0,3,4,17
Acute high,EWOC final only,True,111,2,3,2,3,1,96.0,120.0,False,30,24,5,1,True,True,15,50.0,0,6,9,15,0,0,0,9,15,0
Acute high,EWOC final only,True,112,2,3,2,2,0,96.0,120.0,False,30,24,6,2,True,True,9,30.0,0,6,15,9,0,0,0,15,9,0
Acute high,EWOC final only,True,113,2,3,2,2,0,96.0,120.0,False,30,24,5,2,True,True,9,30.0,0,6,15,9,0,0,0,15,9,0
Acute high,EWOC final only,True,114,2,3,2,2,0,96.0,120.0,False,30,24,4,5,True,True,3,10.0,0,6,21,3,0,0,0,21,3,0
Acute high,EWOC final only,True,115,2,3,3,4,1,96.0,120.0,False,30,24,3,3,True,True,20,66.66666666666667,0,6,4,17,3,0,0,4,17,3
Acute high,EWOC final only,True,116,2,3,2,2,0,96.0,120.0,False,30,24,7,2,True,True,12,40.0,0,6,12,12,0,0,0,12,12,0
Acute high,EWOC final only,True,117,2,3,3,4,1,96.0,120.0,False,30,24,2,7,True,True,16,53.333333333333336,0,6,8,7,9,0,0,8,7,9
Acute high,EWOC final only,True,118,2,3,2,3,1,96.0,120.0,False,30,24,4,3,True,True,6,20.0,0,6,18,6,0,0,0,18,6,0
Acute high,EWOC final only,True,119,2,3,2,3,1,96.0,120.0,False,30,24,5,1,True,True,18,60.0,0,6,6,15,3,0,0,6,15,3
Acute high,EWOC final only,True,120,2,3,2,2,0,96.0,120.0,False,30,24,6,3,True,True,3,10.0,0,6,21,3,0,0,0,21,3,0
Acute high,EWOC final only,True,121,2,3,1,1,0,96.0,120.0,False,30,24,7,2,True,True,0,0.0,0,6,24,0,0,0,0,24,0,0
Acute high,EWOC final only,True,122,2,3,2,2,0,96.0,120.0,False,30,24,6,3,True,True,6,20.0,0,6,18,6,0,0,0,18,6,0
Acute high,EWOC final only,True,123,2,3,3,4,1,96.0,120.0,False,30,24,3,4,True,True,21,70.0,0,6,3,9,12,0,0,3,9,12
Acute high,EWOC final only,True,124,2,3,1,2,1,96.0,120.0,False,30,24,7,1,True,True,3,10.0,0,6,21,3,0,0,0,21,3,0
Acute high,EWOC final only,True,125,2,3,2,2,0,96.0,120.0,False,30,24,7,8,True,True,16,53.333333333333336,0,6,8,9,7,0,0,8,9,7
Acute high,EWOC final only,True,126,2,3,3,4,1,96.0,120.0,False,30,24,4,5,True,True,20,66.66666666666667,0,6,4,4,16,0,0,4,4,16
Acute high,EWOC final only,True,127,2,3,3,4,1,96.0,120.0,False,30,24,3,5,True,True,19,63.333333333333336,0,6,5,4,15,0,0,5,4,15
Acute high,EWOC final only,True,128,2,3,3,3,0,96.0,120.0,False,30,24,5,7,True,True,20,66.66666666666667,0,6,4,8,12,0,0,4,8,12
Acute high,EWOC final only,True,129,2,3,2,2,0,96.0,120.0,False,30,24,6,4,True,True,12,40.0,0,6,12,12,0,0,0,12,12,0
Acute high,EWOC final only,True,130,2,3,2,2,0,96.0,120.0,False,30,24,6,1,True,True,3,10.0,0,6,21,3,0,0,0,21,3,0
Acute high,EWOC final only,True,131,2,3,2,3,1,96.0,120.0,False,30,24,4,0,True,False,3,10.0,0,6,21,3,0,0,0,21,3,0
Acute high,EWOC final only,True,132,2,3,2,3,1,96.0,120.0,False,30,24,5,4,True,True,20,66.66666666666667,0,6,4,16,4,0,0,4,16,4
Acute high,EWOC final only,True,133,2,3,3,4,1,96.0,120.0,False,30,24,3,5,True,True,19,63.333333333333336,0,6,5,16,3,0,0,5,16,3
Acute high,EWOC final only,True,134,2,3,3,4,1,96.0,120.0,False,30,24,2,1,True,True,21,70.0,0,6,3,9,12,0,0,3,9,12
Acute high,EWOC final only,True,135,2,3,3,4,1,96.0,120.0,False,30,24,2,4,True,True,19,63.333333333333336,0,6,5,5,14,0,0,5,5,14
Acute high,EWOC final only,True,136,2,3,2,3,1,96.0,120.0,False,30,24,5,5,True,True,19,63.333333333333336,0,6,5,19,0,0,0,5,19,0
Acute high,EWOC final only,True,137,2,3,1,2,1,96.0,120.0,False,30,24,5,1,True,True,0,0.0,0,18,12,0,0,0,12,12,0,0
Acute high,EWOC final only,True,138,2,3,2,3,1,96.0,120.0,False,30,24,4,4,True,True,20,66.66666666666667,0,6,4,20,0,0,0,4,20,0
Acute high,EWOC final only,True,139,2,3,2,3,1,96.0,120.0,False,30,24,6,4,True,True,21,70.0,0,6,3,11,10,0,0,3,11,10
Acute high,EWOC final only,True,140,2,3,2,2,0,96.0,120.0,False,30,24,4,0,True,False,3,10.0,0,6,21,3,0,0,0,21,3,0
Acute high,EWOC final only,True,141,2,3,2,3,1,96.0,120.0,False,30,24,4,4,True,True,15,50.0,0,6,9,15,0,0,0,9,15,0
Acute high,EWOC final only,True,142,2,3,2,3,1,96.0,120.0,False,30,24,4,1,True,True,12,40.0,0,6,12,12,0,0,0,12,12,0
Acute high,EWOC final only,True,143,2,3,4,4,0,96.0,120.0,False,30,24,1,3,True,True,18,60.0,0,6,6,8,10,0,0,6,8,10
Acute high,EWOC final only,True,144,2,3,3,4,1,96.0,120.0,False,30,24,4,7,True,True,21,70.0,0,6,3,6,15,0,0,3,6,15
